frameId,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,height,swimmerId,underwater,interpolateData
31,471.4855,24.775190000000002,436.199,41.7548,506.772,41.7548,506.772,7.79558,436.199,7.79558,,,,,,,,,,,,0,False,False
31,890.8955,466.97749999999996,877.588,521.43,904.203,521.43,904.203,412.525,877.588,412.525,,,,,,,,,,,,0,False,False
33,1363.275,288.9645,1230.82,471.448,1495.73,471.448,1495.73,106.481,1230.82,106.481,,,,,,,,,,,,0,False,False
33,29.137515,110.89885000000001,7.76423,188.818,50.5108,188.818,50.5108,32.9797,7.76423,32.9797,,,,,,,,,,,,0,False,False
33,472.8755,26.243994999999998,436.053,44.695,509.698,44.695,509.698,7.79299,436.053,7.79299,,,,,,,,,,,,0,False,False
33,884.9535000000001,466.95349999999996,865.787,524.284,904.12,524.284,904.12,409.623,865.787,409.623,,,,,,,,,,,,0,False,False
35,1363.245,288.93600000000004,1230.79,471.425,1495.7,471.425,1495.7,106.447,1230.79,106.447,,,,,,,,,,,,0,False,False
35,27.69107,110.83664999999999,7.76524,185.952,47.6169,185.952,47.6169,35.7213,7.76524,35.7213,,,,,,,,,,,,0,False,False
35,444.94,43.207175,377.274,80.0702,512.606,80.0702,512.606,6.34415,377.274,6.34415,,,,,,,,,,,,0,False,False
35,890.8389999999999,467.0425,877.513,518.522,904.165,518.522,904.165,415.563,877.513,415.563,,,,,,,,,,,,0,False,False
36,1364.6550000000002,290.422,1233.65,474.361,1495.66,474.361,1495.66,106.483,1233.65,106.483,,,,,,,,,,,,0,False,False
36,30.57697,109.50285000000001,7.76724,185.985,53.3867,185.985,53.3867,33.0207,7.76724,33.0207,,,,,,,,,,,,0,False,False
36,465.548,23.30172,450.789,38.8071,480.307,38.8071,480.307,7.79634,450.789,7.79634,,,,,,,,,,,,0,False,False
36,890.832,480.1435,877.563,527.14,904.101,527.14,904.101,433.147,877.563,433.147,,,,,,,,,,,,0,False,False
38,1366.1399999999999,290.3285,1233.67,474.31,1498.61,474.31,1498.61,106.347,1233.67,106.347,,,,,,,,,,,,0,False,False
38,30.595019999999998,110.8764,7.76484,188.821,53.4252,188.821,53.4252,32.9318,7.76484,32.9318,,,,,,,,,,,,0,False,False
38,478.7835,54.853505,436.127,103.359,521.44,103.359,521.44,6.34801,436.127,6.34801,,,,,,,,,,,,0,False,False
40,1367.645,288.984,1233.7,474.33,1501.59,474.33,1501.59,103.638,1233.7,103.638,,,,,,,,,,,,0,False,False
40,30.57159,109.42485,7.76758,185.876,53.3756,185.876,53.3756,32.9737,7.76758,32.9737,,,,,,,,,,,,0,False,False
40,466.99350000000004,27.663595,441.958,47.5275,492.029,47.5275,492.029,7.79969,441.958,7.79969,,,,,,,,,,,,0,False,False
41,1367.595,290.4165,1233.68,474.39,1501.51,474.39,1501.51,106.443,1233.68,106.443,,,,,,,,,,,,0,False,False
41,32.03066,110.87124999999999,7.76682,188.813,56.2945,188.813,56.2945,32.9295,7.76682,32.9295,,,,,,,,,,,,0,False,False
41,500.84799999999996,55.661935,477.34,103.534,524.356,103.534,524.356,7.78987,477.34,7.78987,,,,,,,,,,,,0,False,False
41,470.0145,26.225165,456.809,44.6529,483.22,44.6529,483.22,7.79743,456.809,7.79743,,,,,,,,,,,,0,False,False
43,1369.105,291.7575,1233.7,477.194,1504.51,477.194,1504.51,106.321,1233.7,106.321,,,,,,,,,,,,0,False,False
43,31.352134999999997,109.4521,6.34817,185.983,56.3561,185.983,56.3561,32.9212,6.34817,32.9212,,,,,,,,,,,,0,False,False
43,471.3745,26.229765,456.594,44.6597,486.155,44.6597,486.155,7.79983,456.594,7.79983,,,,,,,,,,,,0,False,False
45,1369.0700000000002,290.4045,1233.67,477.196,1504.47,477.196,1504.47,103.613,1233.67,103.613,,,,,,,,,,,,0,False,False
45,31.392255000000002,110.94099999999999,6.34371,188.902,56.4408,188.902,56.4408,32.98,6.34371,32.98,,,,,,,,,,,,0,False,False
45,489.029,55.699245000000005,453.684,103.608,524.374,103.608,524.374,7.79049,453.684,7.79049,,,,,,,,,,,,0,False,False
46,1367.6750000000002,289.015,1233.72,474.407,1501.63,474.407,1501.63,103.623,1233.72,103.623,,,,,,,,,,,,0,False,False
46,31.385775,110.96915000000001,6.34245,188.913,56.4291,188.913,56.4291,33.0253,6.34245,33.0253,,,,,,,,,,,,0,False,False
46,469.89300000000003,26.19763,456.623,44.6012,483.163,44.6012,483.163,7.79406,456.623,7.79406,,,,,,,,,,,,0,False,False
46,493.51249999999993,57.065290000000005,462.638,106.331,524.387,106.331,524.387,7.79958,462.638,7.79958,,,,,,,,,,,,0,False,False
48,1367.63,290.3675,1233.69,477.195,1501.57,477.195,1501.57,103.54,1233.69,103.54,,,,,,,,,,,,0,False,False
48,32.82024,112.34655,6.34758,191.777,59.2929,191.777,59.2929,32.9161,6.34758,32.9161,,,,,,,,,,,,0,False,False
48,496.404,55.689904999999996,465.572,103.592,527.236,103.592,527.236,7.78781,465.572,7.78781,,,,,,,,,,,,0,False,False
50,32.835295,112.35584999999999,6.34689,191.801,59.3237,191.801,59.3237,32.9107,6.34689,32.9107,,,,,,,,,,,,0,False,False
50,1367.645,290.37850000000003,1233.66,477.211,1501.63,477.211,1501.63,103.546,1233.66,103.546,,,,,,,,,,,,0,False,False
50,496.4085,55.696760000000005,465.596,103.605,527.221,103.605,527.221,7.78852,465.596,7.78852,,,,,,,,,,,,0,False,False
51,1369.1,291.8515,1236.57,477.255,1501.63,477.255,1501.63,106.448,1236.57,106.448,,,,,,,,,,,,0,False,False
51,32.860065,112.3773,6.34043,191.852,59.3797,191.852,59.3797,32.9026,6.34043,32.9026,,,,,,,,,,,,0,False,False
51,496.35749999999996,54.988335,465.517,103.602,527.198,103.602,527.198,6.37467,465.517,6.37467,,,,,,,,,,,,0,False,False
53,1370.51,291.882,1236.56,477.259,1504.46,477.259,1504.46,106.505,1236.56,106.505,,,,,,,,,,,,0,False,False
53,32.889995,113.74154999999999,6.33479,194.654,59.4452,194.654,59.4452,32.8291,6.33479,32.8291,,,,,,,,,,,,0,False,False
53,509.6925,57.073370000000004,492.081,106.349,527.304,106.349,527.304,7.79774,492.081,7.79774,,,,,,,,,,,,0,False,False
55,1369.175,291.902,1233.84,477.278,1504.51,477.278,1504.51,106.526,1233.84,106.526,,,,,,,,,,,,0,False,False
55,32.872865,112.3601,6.32973,191.845,59.416,191.845,59.416,32.8752,6.32973,32.8752,,,,,,,,,,,,0,False,False
55,511.123,57.091445,494.932,106.386,527.314,106.386,527.314,7.79689,494.932,7.79689,,,,,,,,,,,,0,False,False
56,1370.645,291.9155,1233.79,477.318,1507.5,477.318,1507.5,106.513,1233.79,106.513,,,,,,,,,,,,0,False,False
56,494.977,56.386585000000004,462.623,106.411,527.331,106.411,527.331,6.36217,462.623,6.36217,,,,,,,,,,,,0,False,False
56,896.8009999999999,468.56550000000004,883.656,527.432,909.946,527.432,909.946,409.699,883.656,409.699,,,,,,,,,,,,0,False,False
58,1372.04,293.302,1236.59,480.072,1507.49,480.072,1507.49,106.532,1236.59,106.532,,,,,,,,,,,,0,False,False
58,495.0135,57.12273,462.694,106.473,527.333,106.473,527.333,7.77246,462.694,7.77246,,,,,,,,,,,,0,False,False
58,898.2425000000001,483.10400000000004,889.32,530.177,907.165,530.177,907.165,436.031,889.32,436.031,,,,,,,,,,,,0,False,False
60,1373.495,293.313,1236.65,480.073,1510.34,480.073,1510.34,106.553,1236.65,106.553,,,,,,,,,,,,0,False,False
60,496.48699999999997,57.15546,465.593,106.533,527.381,106.533,527.381,7.77792,465.593,7.77792,,,,,,,,,,,,0,False,False
60,896.7860000000001,481.678,886.523,530.195,907.049,530.195,907.049,433.161,886.523,433.161,,,,,,,,,,,,0,False,False
61,1373.5349999999999,294.759,1236.74,480.098,1510.33,480.098,1510.33,109.42,1236.74,109.42,,,,,,,,,,,,0,False,False
61,494.996,57.155075000000004,462.649,106.534,527.343,106.534,527.343,7.77615,462.649,7.77615,,,,,,,,,,,,0,False,False
63,1373.56,294.77250000000004,1236.8,480.146,1510.32,480.146,1510.32,109.399,1236.8,109.399,,,,,,,,,,,,0,False,False
63,496.43999999999994,57.171825,465.57,106.566,527.31,106.566,527.31,7.77765,465.57,7.77765,,,,,,,,,,,,0,False,False
65,1373.56,294.812,1236.78,480.15,1510.34,480.15,1510.34,109.474,1236.78,109.474,,,,,,,,,,,,0,False,False
65,508.18399999999997,56.448519999999995,489.074,106.526,527.294,106.526,527.294,6.37104,489.074,6.37104,,,,,,,,,,,,0,False,False
66,1373.6100000000001,297.723,1236.79,480.177,1510.43,480.177,1510.43,115.269,1236.79,115.269,,,,,,,,,,,,0,False,False
68,1374.965,297.7145,1239.57,480.19,1510.36,480.19,1510.36,115.239,1239.57,115.239,,,,,,,,,,,,0,False,False
68,35.079475,116.72749999999999,7.77385,197.673,62.3851,197.673,62.3851,35.782,7.77385,35.782,,,,,,,,,,,,0,False,False
70,1375.025,297.7505,1239.61,480.216,1510.44,480.216,1510.44,115.285,1239.61,115.285,,,,,,,,,,,,0,False,False
70,35.08714,116.72439999999999,7.77418,197.67,62.4001,197.67,62.4001,35.7788,7.77418,35.7788,,,,,,,,,,,,0,False,False
71,1376.49,297.8095,1239.66,480.271,1513.32,480.271,1513.32,115.348,1239.66,115.348,,,,,,,,,,,,0,False,False
71,36.48639,115.34630000000001,7.77168,197.705,65.2011,197.705,65.2011,32.9876,7.77168,32.9876,,,,,,,,,,,,0,False,False
71,484.65650000000005,46.101655,462.595,85.8497,506.718,85.8497,506.718,6.35361,462.595,6.35361,,,,,,,,,,,,0,False,False
73,1379.345,299.2635,1242.56,480.321,1516.13,480.321,1516.13,118.206,1242.56,118.206,,,,,,,,,,,,0,False,False
73,36.543015,115.2632,7.77353,197.695,65.3125,197.695,65.3125,32.8314,7.77353,32.8314,,,,,,,,,,,,0,False,False
73,487.6225,46.848549999999996,468.517,85.9112,506.728,85.9112,506.728,7.7859,468.517,7.7859,,,,,,,,,,,,0,False,False
75,1377.98,299.2755,1242.62,480.334,1513.34,480.334,1513.34,118.217,1242.62,118.217,,,,,,,,,,,,0,False,False
75,38.00112,115.31145000000001,7.77074,197.721,68.2315,197.721,68.2315,32.9019,7.77074,32.9019,,,,,,,,,,,,0,False,False
75,486.153,45.3843,462.626,82.9808,509.68,82.9808,509.68,7.7878,462.626,7.7878,,,,,,,,,,,,0,False,False
75,902.5999999999999,484.633,886.448,536.131,918.752,536.131,918.752,433.135,886.448,433.135,,,,,,,,,,,,0,False,False
76,1380.92,300.7445,1248.47,480.364,1513.37,480.364,1513.37,121.125,1248.47,121.125,,,,,,,,,,,,0,False,False
76,37.967389999999995,116.76005,7.76758,197.746,68.1672,197.746,68.1672,35.7741,7.76758,35.7741,,,,,,,,,,,,0,False,False
76,494.903,56.413154999999996,462.58,106.457,527.226,106.457,527.226,6.36931,462.58,6.36931,,,,,,,,,,,,0,False,False
78,1377.9899999999998,303.559,1242.61,483.072,1513.37,483.072,1513.37,124.046,1242.61,124.046,,,,,,,,,,,,0,False,False
78,36.498235,118.1509,7.76757,200.527,65.2289,200.527,65.2289,35.7748,7.76757,35.7748,,,,,,,,,,,,0,False,False
78,494.932,57.859985,462.553,109.355,527.311,109.355,527.311,6.36497,462.553,6.36497,,,,,,,,,,,,0,False,False
80,1380.835,303.5845,1245.49,483.112,1516.18,483.112,1516.18,124.057,1245.49,124.057,,,,,,,,,,,,0,False,False
80,36.48811,118.13740000000001,7.76602,200.538,65.2102,200.538,65.2102,35.7368,7.76602,35.7368,,,,,,,,,,,,0,False,False
80,506.7405,57.193275,486.208,106.595,527.273,106.595,527.273,7.79155,486.208,7.79155,,,,,,,,,,,,0,False,False
81,1380.805,303.5575,1245.45,483.113,1516.16,483.113,1516.16,124.002,1245.45,124.002,,,,,,,,,,,,0,False,False
81,35.086465,116.82194999999999,7.77053,197.765,62.4024,197.765,62.4024,35.8789,7.77053,35.8789,,,,,,,,,,,,0,False,False
83,1377.945,303.59950000000003,1242.59,483.151,1513.3,483.151,1513.3,124.048,1242.59,124.048,,,,,,,,,,,,0,False,False
83,35.085094999999995,119.6763,7.75739,200.571,62.4128,200.571,62.4128,38.7816,7.75739,38.7816,,,,,,,,,,,,0,False,False
83,668.5725,372.76800000000003,665.649,412.453,671.496,412.453,671.496,333.083,665.649,333.083,,,,,,,,,,,,0,False,False
85,1377.945,303.595,1242.59,483.156,1513.3,483.156,1513.3,124.034,1242.59,124.034,,,,,,,,,,,,0,False,False
85,35.087975,119.70735,7.75685,200.614,62.4191,200.614,62.4191,38.8007,7.75685,38.8007,,,,,,,,,,,,0,False,False
85,493.55600000000004,58.587725,459.785,109.398,527.327,109.398,527.327,7.77745,459.785,7.77745,,,,,,,,,,,,0,False,False
85,896.7635,506.77,886.459,530.22,907.068,530.22,907.068,483.32,886.459,483.32,,,,,,,,,,,,0,False,False
86,1380.83,302.1665,1245.51,483.182,1516.15,483.182,1516.15,121.151,1245.51,121.151,,,,,,,,,,,,0,False,False
86,36.480925,118.22025,7.75835,200.569,65.2035,200.569,65.2035,35.8715,7.75835,35.8715,,,,,,,,,,,,0,False,False
86,503.8755,57.852135,480.377,109.342,527.374,109.342,527.374,6.36227,480.377,6.36227,,,,,,,,,,,,0,False,False
86,898.2365,475.8265,886.45,530.286,910.023,530.286,910.023,421.367,886.45,421.367,,,,,,,,,,,,0,False,False
88,1379.395,303.6485,1242.62,483.282,1516.17,483.282,1516.17,124.015,1242.62,124.015,,,,,,,,,,,,0,False,False
88,36.495435,118.227,7.77257,200.622,65.2183,200.622,65.2183,35.832,7.77257,35.832,,,,,,,,,,,,0,False,False
88,497.9265,60.081235,468.466,112.368,527.387,112.368,527.387,7.79447,468.466,7.79447,,,,,,,,,,,,0,False,False
88,895.247,511.1495,886.473,539.116,904.021,539.116,904.021,483.183,886.473,483.183,,,,,,,,,,,,0,False,False
90,1380.885,302.239,1245.54,483.282,1516.23,483.282,1516.23,121.196,1245.54,121.196,,,,,,,,,,,,0,False,False
90,36.504865,118.204,7.77603,200.564,65.2337,200.564,65.2337,35.844,7.77603,35.844,,,,,,,,,,,,0,False,False
90,499.3295,43.122815,471.447,79.8951,527.212,79.8951,527.212,6.35053,471.447,6.35053,,,,,,,,,,,,0,False,False
91,1379.4299999999998,303.696,1242.54,483.281,1516.32,483.281,1516.32,124.111,1242.54,124.111,,,,,,,,,,,,0,False,False
91,35.780775,118.23975,6.34445,200.653,65.2171,200.653,65.2171,35.8265,6.34445,35.8265,,,,,,,,,,,,0,False,False
91,496.505,60.816849999999995,465.541,115.285,527.469,115.285,527.469,6.3487,465.541,6.3487,,,,,,,,,,,,0,False,False
93,1379.395,303.7185,1242.52,483.342,1516.27,483.342,1516.27,124.095,1242.52,124.095,,,,,,,,,,,,0,False,False
93,496.5075,61.52119,465.558,115.262,527.457,115.262,527.457,7.78038,465.558,7.78038,,,,,,,,,,,,0,False,False
95,1380.905,305.094,1245.52,486.095,1516.29,486.095,1516.29,124.093,1245.52,124.093,,,,,,,,,,,,0,False,False
95,497.97900000000004,61.536915,468.487,115.28,527.471,115.28,527.471,7.79383,468.487,7.79383,,,,,,,,,,,,0,False,False
97,1382.345,305.06,1248.38,486.083,1516.31,486.083,1516.31,124.037,1248.38,124.037,,,,,,,,,,,,0,False,False
97,495.046,61.52572,462.682,115.282,527.41,115.282,527.41,7.76944,462.682,7.76944,,,,,,,,,,,,0,False,False
98,1380.935,305.0675,1245.53,486.079,1516.34,486.079,1516.34,124.056,1245.53,124.056,,,,,,,,,,,,0,False,False
98,496.4975,61.545975,465.573,115.323,527.422,115.323,527.422,7.76895,465.573,7.76895,,,,,,,,,,,,0,False,False
98,895.358,490.54150000000004,883.581,544.932,907.135,544.932,907.135,436.151,883.581,436.151,,,,,,,,,,,,0,False,False
100,1382.375,305.1195,1248.49,486.119,1516.26,486.119,1516.26,124.12,1248.49,124.12,,,,,,,,,,,,0,False,False
100,32.855995,121.16085,6.33079,200.618,59.3812,200.618,59.3812,41.7037,6.33079,41.7037,,,,,,,,,,,,0,False,False
100,496.4085,64.485365,462.619,121.194,530.198,121.194,530.198,7.77673,462.619,7.77673,,,,,,,,,,,,0,False,False
100,896.702,492.00350000000003,886.468,545.0,906.936,545.0,906.936,439.007,886.468,439.007,,,,,,,,,,,,0,False,False
102,1379.385,306.512,1242.58,486.122,1516.19,486.122,1516.19,126.902,1242.58,126.902,,,,,,,,,,,,0,False,False
102,33.576965,121.195,7.76373,200.666,59.3902,200.666,59.3902,41.724,7.76373,41.724,,,,,,,,,,,,0,False,False
102,493.588,63.008285,459.778,118.253,527.398,118.253,527.398,7.76357,459.778,7.76357,,,,,,,,,,,,0,False,False
103,1380.845,305.1445,1245.47,486.116,1516.22,486.116,1516.22,124.173,1245.47,124.173,,,,,,,,,,,,0,False,False
103,33.5146,122.59164999999999,7.778,200.575,59.2512,200.575,59.2512,44.6083,7.778,44.6083,,,,,,,,,,,,0,False,False
103,496.445,63.0063,465.534,118.239,527.356,118.239,527.356,7.7736,465.534,7.7736,,,,,,,,,,,,0,False,False
103,662.7475,375.828,650.988,412.683,674.507,412.683,674.507,338.973,650.988,338.973,,,,,,,,,,,,0,False,False
105,1380.85,306.5365,1245.45,486.132,1516.25,486.132,1516.25,126.941,1245.45,126.941,,,,,,,,,,,,0,False,False
105,32.131955,121.13640000000001,7.78211,200.519,56.4818,200.519,56.4818,41.7538,7.78211,41.7538,,,,,,,,,,,,0,False,False
105,500.865,63.737725,474.389,121.109,527.341,121.109,527.341,6.36645,474.389,6.36645,,,,,,,,,,,,0,False,False
107,1380.8899999999999,306.5525,1245.5,486.182,1516.28,486.182,1516.28,126.923,1245.5,126.923,,,,,,,,,,,,0,False,False
107,32.1501,119.6388,7.79,200.56,56.5102,200.56,56.5102,38.7176,7.79,38.7176,,,,,,,,,,,,0,False,False
107,500.8575,64.46066,474.356,121.135,527.359,121.135,527.359,7.78632,474.356,7.78632,,,,,,,,,,,,0,False,False
108,1380.9,305.2,1245.48,486.249,1516.32,486.249,1516.32,124.151,1245.48,124.151,,,,,,,,,,,,0,False,False
108,496.44399999999996,63.735395000000004,465.546,121.111,527.342,121.111,527.342,6.35979,465.546,6.35979,,,,,,,,,,,,0,False,False
110,1380.9099999999999,305.2045,1245.49,486.26,1516.33,486.26,1516.33,124.149,1245.49,124.149,,,,,,,,,,,,0,False,False
110,31.393045,102.773245,6.34129,197.757,56.4448,197.757,56.4448,7.78949,6.34129,7.78949,,,,,,,,,,,,0,False,False
110,496.4515,64.44188,465.556,121.109,527.347,121.109,527.347,7.77476,465.556,7.77476,,,,,,,,,,,,0,False,False
112,1380.855,305.149,1245.46,486.202,1516.25,486.202,1516.25,124.096,1245.46,124.096,,,,,,,,,,,,0,False,False
112,32.070575,118.2488,7.77125,197.704,56.3699,197.704,56.3699,38.7936,7.77125,38.7936,,,,,,,,,,,,0,False,False
112,493.49250000000006,64.46404,459.66,121.168,527.325,121.168,527.325,7.76008,459.66,7.76008,,,,,,,,,,,,0,False,False
113,1379.385,305.2045,1242.58,486.248,1516.19,486.248,1516.19,124.161,1242.58,124.161,,,,,,,,,,,,0,False,False
113,493.5375,64.43090000000001,459.787,121.099,527.288,121.099,527.288,7.7628,459.787,7.7628,,,,,,,,,,,,0,False,False
115,1377.85,306.608,1239.57,489.039,1516.13,489.039,1516.13,124.177,1239.57,124.177,,,,,,,,,,,,0,False,False
115,29.906175,119.74105,6.34405,197.728,53.4683,197.728,53.4683,41.7541,6.34405,41.7541,,,,,,,,,,,,0,False,False
117,1377.885,307.9745,1239.6,489.044,1516.17,489.044,1516.17,126.905,1239.6,126.905,,,,,,,,,,,,0,False,False
117,32.05077,122.66355,7.77024,197.774,56.3313,197.774,56.3313,47.5531,7.77024,47.5531,,,,,,,,,,,,0,False,False
118,1377.91,307.973,1239.64,489.043,1516.18,489.043,1516.18,126.903,1239.64,126.903,,,,,,,,,,,,0,False,False
118,32.08394,124.11064999999999,7.78928,197.714,56.3786,197.714,56.3786,50.5073,7.78928,50.5073,,,,,,,,,,,,0,False,False
118,659.8530000000001,365.476,647.995,412.717,671.711,412.717,671.711,318.235,647.995,318.235,,,,,,,,,,,,0,False,False
120,1376.465,306.58299999999997,1239.58,486.26,1513.35,486.26,1513.35,126.906,1239.58,126.906,,,,,,,,,,,,0,False,False
122,1375.0149999999999,308.0095,1236.74,489.037,1513.29,489.037,1513.29,126.982,1236.74,126.982,,,,,,,,,,,,0,False,False
122,489.1105,63.72345,462.641,121.101,515.58,121.101,515.58,6.3459,462.641,6.3459,,,,,,,,,,,,0,False,False
123,1370.645,308.07550000000003,1233.81,489.076,1507.48,489.076,1507.48,127.075,1233.81,127.075,,,,,,,,,,,,0,False,False
123,971.7825,43.91562,942.335,80.0487,1001.23,80.0487,1001.23,7.78254,942.335,7.78254,,,,,,,,,,,,0,False,False
125,1370.62,308.085,1233.82,489.063,1507.42,489.063,1507.42,127.107,1233.82,127.107,,,,,,,,,,,,0,False,False
125,970.297,43.92483,942.303,80.0651,998.291,80.0651,998.291,7.78456,942.303,7.78456,,,,,,,,,,,,0,False,False
127,1373.4850000000001,309.524,1236.59,489.149,1510.38,489.149,1510.38,129.899,1236.59,129.899,,,,,,,,,,,,0,False,False
127,970.25,45.319714999999995,939.37,82.8479,1001.13,82.8479,1001.13,7.79153,939.37,7.79153,,,,,,,,,,,,0,False,False
127,890.7675,489.0925,877.541,542.078,903.994,542.078,903.994,436.107,877.541,436.107,,,,,,,,,,,,0,False,False
128,1372.025,310.952,1236.56,492.02,1507.49,492.02,1507.49,129.884,1236.56,129.884,,,,,,,,,,,,0,False,False
