frameId,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,height,swimmerId,underwater,interpolateData
1129,0,0,0,0,0,0,0,0,0,0,1393.5,370.0,1370.0,393.0,1417.0,393.0,1417.0,347.0,1370.0,347.0,0,0,False,False
1130,0,0,0,0,0,0,0,0,0,0,1393.5,370.0,1370.0,393.0,1417.0,393.0,1417.0,347.0,1370.0,347.0,0,0,False,False
1131,0,0,0,0,0,0,0,0,0,0,1394.0,369.0,1370.0,392.0,1418.0,392.0,1418.0,346.0,1370.0,346.0,0,0,False,False
1132,0,0,0,0,0,0,0,0,0,0,1394.5,369.0,1371.0,392.0,1418.0,392.0,1418.0,346.0,1371.0,346.0,0,0,False,False
1133,0,0,0,0,0,0,0,0,0,0,1394.5,369.0,1371.0,392.0,1418.0,392.0,1418.0,346.0,1371.0,346.0,0,0,False,False
1134,0,0,0,0,0,0,0,0,0,0,1394.5,368.0,1371.0,391.0,1418.0,391.0,1418.0,345.0,1371.0,345.0,0,0,False,False
1135,0,0,0,0,0,0,0,0,0,0,1394.5,368.0,1371.0,391.0,1418.0,391.0,1418.0,345.0,1371.0,345.0,0,0,False,False
1136,0,0,0,0,0,0,0,0,0,0,1394.5,368.0,1371.0,391.0,1418.0,391.0,1418.0,345.0,1371.0,345.0,0,0,False,False
1137,0,0,0,0,0,0,0,0,0,0,1394.5,368.0,1371.0,391.0,1418.0,391.0,1418.0,345.0,1371.0,345.0,0,0,False,False
1138,0,0,0,0,0,0,0,0,0,0,1395.5,367.0,1372.0,390.0,1419.0,390.0,1419.0,344.0,1372.0,344.0,0,0,False,False
1139,0,0,0,0,0,0,0,0,0,0,1395.5,367.0,1372.0,390.0,1419.0,390.0,1419.0,344.0,1372.0,344.0,0,0,False,False
1140,0,0,0,0,0,0,0,0,0,0,1395.5,367.0,1372.0,390.0,1419.0,390.0,1419.0,344.0,1372.0,344.0,0,0,False,False
1141,0,0,0,0,0,0,0,0,0,0,1395.5,367.0,1372.0,390.0,1419.0,390.0,1419.0,344.0,1372.0,344.0,0,0,False,False
1142,0,0,0,0,0,0,0,0,0,0,1395.5,366.0,1372.0,389.0,1419.0,389.0,1419.0,343.0,1372.0,343.0,0,0,False,False
1143,0,0,0,0,0,0,0,0,0,0,1395.5,366.0,1372.0,389.0,1419.0,389.0,1419.0,343.0,1372.0,343.0,0,0,False,False
1144,0,0,0,0,0,0,0,0,0,0,1395.5,366.0,1372.0,389.0,1419.0,389.0,1419.0,343.0,1372.0,343.0,0,0,False,False
1145,0,0,0,0,0,0,0,0,0,0,1396.5,365.0,1373.0,388.0,1420.0,388.0,1420.0,342.0,1373.0,342.0,0,0,False,False
1146,0,0,0,0,0,0,0,0,0,0,1396.5,365.0,1373.0,388.0,1420.0,388.0,1420.0,342.0,1373.0,342.0,0,0,False,False
1147,0,0,0,0,0,0,0,0,0,0,1396.5,365.0,1373.0,388.0,1420.0,388.0,1420.0,342.0,1373.0,342.0,0,0,False,False
1148,0,0,0,0,0,0,0,0,0,0,1396.5,365.0,1373.0,388.0,1420.0,388.0,1420.0,342.0,1373.0,342.0,0,0,False,False
1149,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
1150,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
1151,0,0,0,0,0,0,0,0,0,0,1397.0,364.0,1374.0,387.0,1420.0,387.0,1420.0,341.0,1374.0,341.0,0,0,False,False
1152,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1153,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1154,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1155,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1156,0,0,0,0,0,0,0,0,0,0,1397.5,362.0,1374.0,385.0,1421.0,385.0,1421.0,339.0,1374.0,339.0,0,0,False,False
1157,0,0,0,0,0,0,0,0,0,0,1397.5,362.0,1374.0,385.0,1421.0,385.0,1421.0,339.0,1374.0,339.0,0,0,False,False
1158,0,0,0,0,0,0,0,0,0,0,1398.5,362.0,1375.0,385.0,1422.0,385.0,1422.0,339.0,1375.0,339.0,0,0,False,False
1159,0,0,0,0,0,0,0,0,0,0,1398.5,362.0,1375.0,385.0,1422.0,385.0,1422.0,339.0,1375.0,339.0,0,0,False,False
1160,0,0,0,0,0,0,0,0,0,0,1398.5,361.0,1375.0,384.0,1422.0,384.0,1422.0,338.0,1375.0,338.0,0,0,False,False
1161,0,0,0,0,0,0,0,0,0,0,1398.5,361.0,1375.0,384.0,1422.0,384.0,1422.0,338.0,1375.0,338.0,0,0,False,False
1162,0,0,0,0,0,0,0,0,0,0,1398.5,361.0,1375.0,384.0,1422.0,384.0,1422.0,338.0,1375.0,338.0,0,0,False,False
1163,0,0,0,0,0,0,0,0,0,0,1398.5,361.0,1375.0,384.0,1422.0,384.0,1422.0,338.0,1375.0,338.0,0,0,False,False
1164,0,0,0,0,0,0,0,0,0,0,1398.5,362.0,1375.0,385.0,1422.0,385.0,1422.0,339.0,1375.0,339.0,0,0,False,False
1165,0,0,0,0,0,0,0,0,0,0,1398.5,362.0,1375.0,385.0,1422.0,385.0,1422.0,339.0,1375.0,339.0,0,0,False,False
1166,0,0,0,0,0,0,0,0,0,0,1397.5,362.0,1374.0,385.0,1421.0,385.0,1421.0,339.0,1374.0,339.0,0,0,False,False
1167,0,0,0,0,0,0,0,0,0,0,1397.5,362.0,1374.0,385.0,1421.0,385.0,1421.0,339.0,1374.0,339.0,0,0,False,False
1168,0,0,0,0,0,0,0,0,0,0,1397.5,362.0,1374.0,385.0,1421.0,385.0,1421.0,339.0,1374.0,339.0,0,0,False,False
1169,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1170,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1171,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1172,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1173,0,0,0,0,0,0,0,0,0,0,1397.5,363.0,1374.0,386.0,1421.0,386.0,1421.0,340.0,1374.0,340.0,0,0,False,False
1174,0,0,0,0,0,0,0,0,0,0,1396.5,363.0,1373.0,386.0,1420.0,386.0,1420.0,340.0,1373.0,340.0,0,0,False,False
1175,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
1176,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
1177,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
1178,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
1179,0,0,0,0,0,0,0,0,0,0,1396.5,364.0,1373.0,387.0,1420.0,387.0,1420.0,341.0,1373.0,341.0,0,0,False,False
