,filename,x,y,h,frameWidth,frameHeight,frame,numNageur,underwater,fps
63,../data/frame9.jpg,938.3894015999999,514.8500184000001,0.0,1920,1080,513,0,True,50
64,../data/frame9.jpg,939.0860714666667,515.0777952,0.0,1920,1080,514,0,True,50
65,../data/frame9.jpg,939.7827413333333,515.305572,0.0,1920,1080,515,0,True,50
66,../data/frame9.jpg,940.4794112,515.5333488,0.0,1920,1080,516,0,True,50
67,../data/frame9.jpg,941.1760810666666,515.7611256,0.0,1920,1080,517,0,True,50
68,../data/frame9.jpg,941.8727509333334,515.9889024,0.0,1920,1080,518,0,True,50
69,../data/frame9.jpg,942.5694208,516.2166792,0.0,1920,1080,519,0,True,50
70,../data/frame9.jpg,943.2660906666666,516.4444560000001,0.0,1920,1080,520,0,True,50
71,../data/frame9.jpg,943.9627605333333,516.6722328000001,0.0,1920,1080,521,0,True,50
72,../data/frame9.jpg,944.6594304,516.9000096,0.0,1920,1080,522,0,True,50
73,../data/frame9.jpg,945.3561002666667,517.1277864,0.0,1920,1080,523,0,True,50
74,../data/frame9.jpg,946.0527701333333,517.3555632,0.0,1920,1080,524,0,True,50
75,../data/frame9.jpg,946.7494399999999,517.58334,0.0,1920,1080,525,0,True,50
76,../data/frame9.jpg,947.4461098666667,517.8111168,0.0,1920,1080,526,0,True,50
77,../data/frame9.jpg,948.1427797333333,518.0388936,0.0,1920,1080,527,0,True,50
78,../data/frame9.jpg,948.8394496,518.2666704000001,0.0,1920,1080,528,0,True,50
79,../data/frame9.jpg,949.5361194666666,518.4944472,0.0,1920,1080,529,0,True,50
80,../data/frame9.jpg,950.2327893333334,518.722224,0.0,1920,1080,530,0,True,50
81,../data/frame9.jpg,950.9294592,518.9500008,0.0,1920,1080,531,0,True,50
82,../data/frame9.jpg,951.6261290666666,519.1777776,0.0,1920,1080,532,0,True,50
83,../data/frame9.jpg,952.3227989333333,519.4055544,0.0,1920,1080,533,0,True,50
84,../data/frame9.jpg,953.0194687999999,519.6333312,0.0,1920,1080,534,0,True,50
85,../data/frame9.jpg,953.7161386666667,519.8611080000001,0.0,1920,1080,535,0,True,50
86,../data/frame9.jpg,954.4128085333333,520.0888848000001,0.0,1920,1080,536,0,True,50
87,../data/frame9.jpg,955.1094784,520.3166616,0.0,1920,1080,537,0,True,50
88,../data/frame9.jpg,955.8061482666667,520.5444384,0.0,1920,1080,538,0,True,50
89,../data/frame9.jpg,956.5028181333333,520.7722152,0.0,1920,1080,539,0,True,50
90,../data/frame9.jpg,957.199488,520.999992,0.0,1920,1080,540,0,True,50
91,../data/frame9.jpg,957.8961578666666,521.2277688,0.0,1920,1080,541,0,True,50
92,../data/frame9.jpg,958.5928277333333,521.4555456,0.0,1920,1080,542,0,True,50
93,../data/frame9.jpg,959.2894976,521.6833224000001,0.0,1920,1080,543,0,True,50
94,../data/frame9.jpg,959.9861674666666,521.9110992,0.0,1920,1080,544,0,True,50
95,../data/frame9.jpg,960.6828373333333,522.138876,0.0,1920,1080,545,0,True,50
96,../data/frame9.jpg,961.3795072,522.3666528,0.0,1920,1080,546,0,True,50
97,../data/frame9.jpg,962.0761770666667,522.5944296,0.0,1920,1080,547,0,True,50
98,../data/frame9.jpg,962.7728469333333,522.8222064,0.0,1920,1080,548,0,True,50
99,../data/frame9.jpg,963.4695168,523.0499832,0.0,1920,1080,549,0,True,50
100,../data/frame9.jpg,964.1661866666666,523.2777600000001,0.0,1920,1080,550,0,True,50
101,../data/frame9.jpg,964.8628565333333,523.5055368000001,0.0,1920,1080,551,0,True,50
102,../data/frame9.jpg,965.5595264,523.7333136,0.0,1920,1080,552,0,True,50
103,../data/frame9.jpg,966.2561962666666,523.9610904,0.0,1920,1080,553,0,True,50
104,../data/frame9.jpg,966.9528661333333,524.1888672,0.0,1920,1080,554,0,True,50
105,../data/frame9.jpg,967.649536,524.416644,0.0,1920,1080,555,0,True,50
106,../data/frame9.jpg,968.3462058666667,524.6444208,0.0,1920,1080,556,0,True,50
107,../data/frame9.jpg,969.0428757333333,524.8721976,0.0,1920,1080,557,0,True,50
108,../data/frame9.jpg,969.7395455999999,525.0999744000001,0.0,1920,1080,558,0,True,50
109,../data/frame9.jpg,970.4362154666667,525.3277512,0.0,1920,1080,559,0,True,50
110,../data/frame9.jpg,971.1328853333333,525.555528,0.0,1920,1080,560,0,True,50
111,../data/frame9.jpg,971.8295552,525.7833048,0.0,1920,1080,561,0,True,50
112,../data/frame9.jpg,972.5262250666666,526.0110816,0.0,1920,1080,562,0,True,50
113,../data/frame9.jpg,973.2228949333334,526.2388584,0.0,1920,1080,563,0,True,50
114,../data/frame9.jpg,973.9195648,526.4666352,0.0,1920,1080,564,0,True,50
115,../data/frame9.jpg,974.6162346666666,526.694412,0.0,1920,1080,565,0,True,50
116,../data/frame9.jpg,975.3129045333333,526.9221888000001,0.0,1920,1080,566,0,True,50
117,../data/frame9.jpg,976.0095744,527.1499656,0.0,1920,1080,567,0,True,50
118,../data/frame9.jpg,976.7062442666667,527.3777424,0.0,1920,1080,568,0,True,50
119,../data/frame9.jpg,977.4029141333333,527.6055192,0.0,1920,1080,569,0,True,50
120,../data/frame9.jpg,978.0995839999999,527.833296,0.0,1920,1080,570,0,True,50
121,../data/frame9.jpg,978.7962538666666,528.0610728,0.0,1920,1080,571,0,True,50
122,../data/frame9.jpg,979.4929237333333,528.2888496,0.0,1920,1080,572,0,True,50
123,../data/frame9.jpg,980.1895936,528.5166264000001,0.0,1920,1080,573,0,True,50
124,../data/frame9.jpg,980.8862634666666,528.7444032,0.0,1920,1080,574,0,True,50
125,../data/frame9.jpg,981.5829333333334,528.97218,0.0,1920,1080,575,0,True,50
126,../data/frame9.jpg,982.2796032,529.1999568,0.0,1920,1080,576,0,True,50
127,../data/frame9.jpg,982.9762730666666,529.4277336,0.0,1920,1080,577,0,True,50
128,../data/frame9.jpg,983.6729429333333,529.6555104,0.0,1920,1080,578,0,True,50
129,../data/frame9.jpg,984.3696127999999,529.8832872,0.0,1920,1080,579,0,True,50
130,../data/frame9.jpg,985.0662826666667,530.111064,0.0,1920,1080,580,0,True,50
131,../data/frame9.jpg,985.7629525333333,530.3388408000001,0.0,1920,1080,581,0,True,50
132,../data/frame9.jpg,986.4596224,530.5666176,0.0,1920,1080,582,0,True,50
133,../data/frame9.jpg,987.1562922666667,530.7943944,0.0,1920,1080,583,0,True,50
134,../data/frame9.jpg,987.8529621333333,531.0221712,0.0,1920,1080,584,0,True,50
135,../data/frame9.jpg,988.549632,531.249948,0.0,1920,1080,585,0,True,50
136,../data/frame9.jpg,989.2463018666666,531.4777248,0.0,1920,1080,586,0,True,50
137,../data/frame9.jpg,989.9429717333333,531.7055016,0.0,1920,1080,587,0,True,50
138,../data/frame9.jpg,990.6396416,531.9332784000001,0.0,1920,1080,588,0,True,50
139,../data/frame9.jpg,991.3363114666666,532.1610552,0.0,1920,1080,589,0,True,50
140,../data/frame9.jpg,992.0329813333333,532.388832,0.0,1920,1080,590,0,True,50
141,../data/frame9.jpg,992.7296511999999,532.6166088,0.0,1920,1080,591,0,True,50
142,../data/frame9.jpg,993.4263210666667,532.8443856,0.0,1920,1080,592,0,True,50
143,../data/frame9.jpg,994.1229909333333,533.0721624,0.0,1920,1080,593,0,True,50
144,../data/frame9.jpg,994.8196608,533.2999392,0.0,1920,1080,594,0,True,50
145,../data/frame9.jpg,995.5163306666666,533.527716,0.0,1920,1080,595,0,True,50
146,../data/frame9.jpg,996.2130005333333,533.7554928000001,0.0,1920,1080,596,0,True,50
147,../data/frame9.jpg,996.9096704,533.9832696,0.0,1920,1080,597,0,True,50
148,../data/frame9.jpg,997.6063402666666,534.2110464,0.0,1920,1080,598,0,True,50
149,../data/frame9.jpg,998.3030101333333,534.4388232,0.0,1920,1080,599,0,True,50
150,../data/frame9.jpg,998.99968,534.6666,0.0,1920,1080,600,0,True,50
151,../data/frame9.jpg,999.6963498666667,534.8943768,0.0,1920,1080,601,0,True,50
152,../data/frame9.jpg,1000.3930197333333,535.1221536,0.0,1920,1080,602,0,True,50
153,../data/frame9.jpg,1001.0896895999999,535.3499304000001,0.0,1920,1080,603,0,True,50
154,../data/frame9.jpg,1001.7863594666667,535.5777072000001,0.0,1920,1080,604,0,True,50
155,../data/frame9.jpg,1002.4830293333333,535.805484,0.0,1920,1080,605,0,True,50
156,../data/frame9.jpg,1003.1796992,536.0332608,0.0,1920,1080,606,0,True,50
157,../data/frame9.jpg,1003.8763690666666,536.2610376,0.0,1920,1080,607,0,True,50
158,../data/frame9.jpg,1004.5730389333334,536.4888144,0.0,1920,1080,608,0,True,50
159,../data/frame9.jpg,1005.2697088,536.7165912,0.0,1920,1080,609,0,True,50
160,../data/frame9.jpg,1005.9663786666666,536.944368,0.0,1920,1080,610,0,True,50
161,../data/frame9.jpg,1006.6630485333333,537.1721448000001,0.0,1920,1080,611,0,True,50
162,../data/frame9.jpg,1007.3597184,537.3999216,0.0,1920,1080,612,0,True,50
163,../data/frame9.jpg,1008.0563882666667,537.6276984,0.0,1920,1080,613,0,True,50
164,../data/frame9.jpg,1008.7530581333333,537.8554752,0.0,1920,1080,614,0,True,50
165,../data/frame9.jpg,1009.4497279999999,538.083252,0.0,1920,1080,615,0,True,50
166,../data/frame9.jpg,1010.1463978666666,538.3110288,0.0,1920,1080,616,0,True,50
167,../data/frame9.jpg,1010.8430677333333,538.5388056,0.0,1920,1080,617,0,True,50
168,../data/frame9.jpg,1011.5397376,538.7665824000001,0.0,1920,1080,618,0,True,50
169,../data/frame9.jpg,1012.2364074666666,538.9943592,0.0,1920,1080,619,0,True,50
170,../data/frame9.jpg,1012.9330773333334,539.222136,0.0,1920,1080,620,0,True,50
171,../data/frame9.jpg,1013.6297472,539.4499128,0.0,1920,1080,621,0,True,50
172,../data/frame9.jpg,1014.3264170666666,539.6776896,0.0,1920,1080,622,0,True,50
173,../data/frame9.jpg,1015.0230869333333,539.9054664,0.0,1920,1080,623,0,True,50
174,../data/frame9.jpg,1015.7197567999999,540.1332432,0.0,1920,1080,624,0,True,50
175,../data/frame9.jpg,1016.4164266666667,540.36102,0.0,1920,1080,625,0,True,50
176,../data/frame9.jpg,1017.1130965333333,540.5887968000001,0.0,1920,1080,626,0,True,50
177,../data/frame9.jpg,1017.8097664,540.8165736,0.0,1920,1080,627,0,True,50
178,../data/frame9.jpg,1018.5064362666667,541.0443504,0.0,1920,1080,628,0,True,50
179,../data/frame9.jpg,1019.2031061333333,541.2721272,0.0,1920,1080,629,0,True,50
180,../data/frame9.jpg,1019.899776,541.499904,0.0,1920,1080,630,0,True,50
181,../data/frame9.jpg,1020.5964458666666,541.7276808,0.0,1920,1080,631,0,True,50
182,../data/frame9.jpg,1021.2931157333333,541.9554576,0.0,1920,1080,632,0,True,50
183,../data/frame9.jpg,1021.9897856,542.1832344000001,0.0,1920,1080,633,0,True,50
184,../data/frame9.jpg,1022.6864554666666,542.4110112000001,0.0,1920,1080,634,0,True,50
185,../data/frame9.jpg,1023.3831253333333,542.638788,0.0,1920,1080,635,0,True,50
186,../data/frame9.jpg,1024.0797952,542.8665648,0.0,1920,1080,636,0,True,50
187,../data/frame9.jpg,1024.7764650666666,543.0943416,0.0,1920,1080,637,0,True,50
188,../data/frame9.jpg,1025.4731349333333,543.3221184,0.0,1920,1080,638,0,True,50
189,../data/frame9.jpg,1026.1698048,543.5498952,0.0,1920,1080,639,0,True,50
190,../data/frame9.jpg,1026.8664746666666,543.777672,0.0,1920,1080,640,0,True,50
191,../data/frame9.jpg,1027.5631445333333,544.0054488000001,0.0,1920,1080,641,0,True,50
192,../data/frame9.jpg,1028.2598143999999,544.2332256,0.0,1920,1080,642,0,True,50
193,../data/frame9.jpg,1028.9564842666666,544.4610024,0.0,1920,1080,643,0,True,50
194,../data/frame9.jpg,1029.6531541333334,544.6887792,0.0,1920,1080,644,0,True,50
195,../data/frame9.jpg,1030.349824,544.916556,0.0,1920,1080,645,0,True,50
196,../data/frame9.jpg,1031.0464938666667,545.1443328,0.0,1920,1080,646,0,True,50
197,../data/frame9.jpg,1031.7431637333334,545.3721096,0.0,1920,1080,647,0,True,50
198,../data/frame9.jpg,1032.4398336,545.5998864000001,0.0,1920,1080,648,0,True,50
199,../data/frame9.jpg,1033.1365034666667,545.8276632,0.0,1920,1080,649,0,True,50
200,../data/frame9.jpg,1033.8331733333332,546.05544,0.0,1920,1080,650,0,True,50
201,../data/frame9.jpg,1034.5298432,546.2832168,0.0,1920,1080,651,0,True,50
202,../data/frame9.jpg,1035.2265130666667,546.5109936,0.0,1920,1080,652,0,True,50
203,../data/frame9.jpg,1035.9231829333332,546.7387704,0.0,1920,1080,653,0,True,50
204,../data/frame9.jpg,1036.6198528,546.9665472,0.0,1920,1080,654,0,True,50
205,../data/frame9.jpg,1037.3165226666665,547.194324,0.0,1920,1080,655,0,True,50
206,../data/frame9.jpg,1038.0131925333333,547.4221008000001,0.0,1920,1080,656,0,True,50
207,../data/frame9.jpg,1038.7098624,547.6498776,0.0,1920,1080,657,0,True,50
208,../data/frame9.jpg,1039.4065322666665,547.8776544,0.0,1920,1080,658,0,True,50
209,../data/frame9.jpg,1040.1032021333333,548.1054312,0.0,1920,1080,659,0,True,50
210,../data/frame9.jpg,1040.799872,548.333208,0.0,1920,1080,660,0,True,50
211,../data/frame9.jpg,1041.4965418666666,548.5609848,0.0,1920,1080,661,0,True,50
212,../data/frame9.jpg,1042.1932117333333,548.7887616,0.0,1920,1080,662,0,True,50
213,../data/frame9.jpg,1042.8898816,549.0165384000001,0.0,1920,1080,663,0,True,50
214,../data/frame9.jpg,1043.5865514666666,549.2443152000001,0.0,1920,1080,664,0,True,50
215,../data/frame9.jpg,1044.2832213333334,549.472092,0.0,1920,1080,665,0,True,50
216,../data/frame9.jpg,1044.9798911999999,549.6998688,0.0,1920,1080,666,0,True,50
217,../data/frame9.jpg,1045.6765610666666,549.9276456,0.0,1920,1080,667,0,True,50
218,../data/frame9.jpg,1046.3732309333334,550.1554224,0.0,1920,1080,668,0,True,50
219,../data/frame9.jpg,1047.0699008,550.3831992,0.0,1920,1080,669,0,True,50
220,../data/frame9.jpg,1047.7665706666667,550.610976,0.0,1920,1080,670,0,True,50
221,../data/frame9.jpg,1048.4632405333332,550.8387528000001,0.0,1920,1080,671,0,True,50
222,../data/frame9.jpg,1049.1599104,551.0665296,0.0,1920,1080,672,0,True,50
223,../data/frame9.jpg,1049.8565802666667,551.2943064,0.0,1920,1080,673,0,True,50
224,../data/frame9.jpg,1050.5532501333332,551.5220832,0.0,1920,1080,674,0,True,50
225,../data/frame9.jpg,1051.24992,551.74986,0.0,1920,1080,675,0,True,50
226,../data/frame9.jpg,1051.9465898666667,551.9776368,0.0,1920,1080,676,0,True,50
227,../data/frame9.jpg,1052.6432597333333,552.2054136,0.0,1920,1080,677,0,True,50
228,../data/frame9.jpg,1053.3399296,552.4331904000001,0.0,1920,1080,678,0,True,50
229,../data/frame9.jpg,1054.0365994666668,552.6609672,0.0,1920,1080,679,0,True,50
230,../data/frame9.jpg,1054.7332693333333,552.888744,0.0,1920,1080,680,0,True,50
231,../data/frame9.jpg,1055.4299392,553.1165208,0.0,1920,1080,681,0,True,50
232,../data/frame9.jpg,1056.1266090666666,553.3442976,0.0,1920,1080,682,0,True,50
233,../data/frame9.jpg,1056.8232789333333,553.5720744,0.0,1920,1080,683,0,True,50
234,../data/frame9.jpg,1057.5199488,553.7998512,0.0,1920,1080,684,0,True,50
235,../data/frame9.jpg,1058.2166186666666,554.027628,0.0,1920,1080,685,0,True,50
236,../data/frame9.jpg,1058.9132885333333,554.2554048000001,0.0,1920,1080,686,0,True,50
237,../data/frame9.jpg,1059.6099583999999,554.4831816,0.0,1920,1080,687,0,True,50
238,../data/frame9.jpg,1060.3066282666666,554.7109584,0.0,1920,1080,688,0,True,50
239,../data/frame9.jpg,1061.0032981333334,554.9387352,0.0,1920,1080,689,0,True,50
240,../data/frame9.jpg,1061.699968,555.166512,0.0,1920,1080,690,0,True,50
241,../data/frame9.jpg,1062.3966378666667,555.3942888,0.0,1920,1080,691,0,True,50
242,../data/frame9.jpg,1063.0933077333334,555.6220656,0.0,1920,1080,692,0,True,50
243,../data/frame9.jpg,1063.7899776,555.8498424,0.0,1920,1080,693,0,True,50
244,../data/frame9.jpg,1064.4866474666667,556.0776192000001,0.0,1920,1080,694,0,True,50
245,../data/frame9.jpg,1065.1833173333332,556.305396,0.0,1920,1080,695,0,True,50
246,../data/frame9.jpg,1065.8799872,556.5331728,0.0,1920,1080,696,0,True,50
247,../data/frame9.jpg,1066.5766570666667,556.7609496,0.0,1920,1080,697,0,True,50
248,../data/frame9.jpg,1067.2733269333332,556.9887264,0.0,1920,1080,698,0,True,50
249,../data/frame9.jpg,1067.9699968,557.2165032,0.0,1920,1080,699,0,True,50
250,../data/frame9.jpg,1068.6666666666665,557.44428,0.0,1920,1080,700,0,True,50
251,../data/frame9.jpg,1069.3633365333333,557.6720568000001,0.0,1920,1080,701,0,True,50
252,../data/frame9.jpg,1070.0600064,557.8998336,0.0,1920,1080,702,0,True,50
253,../data/frame9.jpg,1070.7566762666665,558.1276104,0.0,1920,1080,703,0,True,50
254,../data/frame9.jpg,1071.4533461333333,558.3553872,0.0,1920,1080,704,0,True,50
255,../data/frame9.jpg,1072.150016,558.583164,0.0,1920,1080,705,0,True,50
256,../data/frame9.jpg,1072.8466858666666,558.8109408,0.0,1920,1080,706,0,True,50
257,../data/frame9.jpg,1073.5433557333333,559.0387176,0.0,1920,1080,707,0,True,50
258,../data/frame9.jpg,1074.2400256,559.2664944,0.0,1920,1080,708,0,True,50
259,../data/frame9.jpg,1074.9366954666666,559.4942712,0.0,1920,1080,709,0,True,50
260,../data/frame9.jpg,1075.6333653333334,559.722048,0.0,1920,1080,710,0,True,50
261,../data/frame9.jpg,1076.3300351999999,559.9498248,0.0,1920,1080,711,0,True,50
262,../data/frame9.jpg,1077.0267050666666,560.1776016,0.0,1920,1080,712,0,True,50
263,../data/frame9.jpg,1077.7233749333334,560.4053784,0.0,1920,1080,713,0,True,50
264,../data/frame9.jpg,1078.4200448,560.6331552,0.0,1920,1080,714,0,True,50
265,../data/frame9.jpg,1079.1167146666667,560.860932,0.0,1920,1080,715,0,True,50
266,../data/frame9.jpg,1079.8133845333332,561.0887088000001,0.0,1920,1080,716,0,True,50
267,../data/frame9.jpg,1080.5100544,561.3164856,0.0,1920,1080,717,0,True,50
268,../data/frame9.jpg,1081.2067242666667,561.5442624,0.0,1920,1080,718,0,True,50
269,../data/frame9.jpg,1081.9033941333332,561.7720392,0.0,1920,1080,719,0,True,50
270,../data/frame9.jpg,1082.600064,561.999816,0.0,1920,1080,720,0,True,50
271,../data/frame9.jpg,1083.2967338666667,562.2275928,0.0,1920,1080,721,0,True,50
272,../data/frame9.jpg,1083.9934037333333,562.4553696,0.0,1920,1080,722,0,True,50
273,../data/frame9.jpg,1084.6900736,562.6831464,0.0,1920,1080,723,0,True,50
274,../data/frame9.jpg,1085.3867434666668,562.9109232000001,0.0,1920,1080,724,0,True,50
275,../data/frame9.jpg,1086.0834133333333,563.1387,0.0,1920,1080,725,0,True,50
276,../data/frame9.jpg,1086.7800832,563.3664768,0.0,1920,1080,726,0,True,50
277,../data/frame9.jpg,1087.4767530666666,563.5942536,0.0,1920,1080,727,0,True,50
278,../data/frame9.jpg,1088.1734229333333,563.8220304,0.0,1920,1080,728,0,True,50
279,../data/frame9.jpg,1088.8700927999998,564.0498072,0.0,1920,1080,729,0,True,50
280,../data/frame9.jpg,1089.5667626666666,564.277584,0.0,1920,1080,730,0,True,50
281,../data/frame9.jpg,1090.2634325333333,564.5053608000001,0.0,1920,1080,731,0,True,50
282,../data/frame9.jpg,1090.9601023999999,564.7331376,0.0,1920,1080,732,0,True,50
283,../data/frame9.jpg,1091.6567722666666,564.9609144,0.0,1920,1080,733,0,True,50
284,../data/frame9.jpg,1092.3534421333334,565.1886912,0.0,1920,1080,734,0,True,50
285,../data/frame9.jpg,1093.050112,565.416468,0.0,1920,1080,735,0,True,50
286,../data/frame9.jpg,1093.7467818666667,565.6442448,0.0,1920,1080,736,0,True,50
287,../data/frame9.jpg,1094.4434517333334,565.8720216,0.0,1920,1080,737,0,True,50
288,../data/frame9.jpg,1095.1401216,566.0997984,0.0,1920,1080,738,0,True,50
289,../data/frame9.jpg,1095.8367914666667,566.3275752,0.0,1920,1080,739,0,True,50
290,../data/frame9.jpg,1096.5334613333332,566.555352,0.0,1920,1080,740,0,True,50
291,../data/frame9.jpg,1097.2301312,566.7831288,0.0,1920,1080,741,0,True,50
292,../data/frame9.jpg,1097.9268010666667,567.0109056,0.0,1920,1080,742,0,True,50
293,../data/frame9.jpg,1098.6234709333332,567.2386824,0.0,1920,1080,743,0,True,50
294,../data/frame9.jpg,1099.3201408,567.4664592,0.0,1920,1080,744,0,True,50
295,../data/frame9.jpg,1100.0168106666665,567.694236,0.0,1920,1080,745,0,True,50
296,../data/frame9.jpg,1100.7134805333333,567.9220128,0.0,1920,1080,746,0,True,50
297,../data/frame9.jpg,1101.4101504,568.1497896,0.0,1920,1080,747,0,True,50
298,../data/frame9.jpg,1102.1068202666665,568.3775664,0.0,1920,1080,748,0,True,50
299,../data/frame9.jpg,1102.8034901333333,568.6053432,0.0,1920,1080,749,0,True,50
300,../data/frame9.jpg,1103.50016,568.83312,0.0,1920,1080,750,0,True,50
301,../data/frame9.jpg,1104.1968298666666,569.0608968,0.0,1920,1080,751,0,True,50
302,../data/frame9.jpg,1104.8934997333333,569.2886736,0.0,1920,1080,752,0,True,50
303,../data/frame9.jpg,1105.5901696,569.5164504,0.0,1920,1080,753,0,True,50
304,../data/frame9.jpg,1106.2868394666666,569.7442272000001,0.0,1920,1080,754,0,True,50
305,../data/frame9.jpg,1106.9835093333334,569.972004,0.0,1920,1080,755,0,True,50
306,../data/frame9.jpg,1107.6801791999999,570.1997808,0.0,1920,1080,756,0,True,50
307,../data/frame9.jpg,1108.3768490666666,570.4275576,0.0,1920,1080,757,0,True,50
